tweet_userId,track_title,count
75350991.0,Drunk on Love,3
75352798.0,Revolver,2
75696479.0,Burn It Down,2
75714770.0,CORE PRIDE,2
76019825.0,Attack,3
76019825.0,Called Out in the Dark,2
76019825.0,Drive,3
76019825.0,Helena Beat,3
76019825.0,Hurts Like Heaven,2
76019825.0,Megalomaniac,3
76019825.0,My Heart,3
76019825.0,Nice to Know You,2
76019825.0,Paradise,2
76019825.0,Pumped Up Kicks,4
76019825.0,Roll Up,2
76019825.0,Wake Up,3
76019825.0,Wish You Were Here,2
76563438.0,Aku yang tersakiti,2
76563438.0,Kesepian,2
76813807.0,Charlie Brown,2
76981149.0,Feels So Good,2
77156435.0,100 Years,2
77226966.0,Blessed,2
77226966.0,Titanium,2
77411096.0,How Can I Not Love You,2
77483940.0,Charlie Brown,4
77693497.0,Pretty Boy,2
77693497.0,Yellow,2
77713343.0,Turning Tables,2
78245888.0,The Cure,2
78446459.0,Heroes of Sand,2
78508687.0,Government Hooker,2
78854181.0,Il avait les mots,2
79099520.0,Jar of Hearts,2
79112328.0,Fix You,2
79120435.0,Don't You Remember,2
79120435.0,Hear Me,2
79120435.0,Tak Lekang Oleh Waktu,2
79251254.0,Pumped Up Kicks,2
79338563.0,Sex on Fire,2
79452490.0,Take Care,2
79881716.0,It Will Rain,2
79881716.0,Till the World Ends,2
80232135.0,Bad Girl Good Girl,2
80232135.0,If My Heart Was a House,2
80232135.0,Over My Head,4
80306400.0,Took My Love,2
80397216.0,Open Your Eyes,2
81426323.0,Love Will Set You Free,3
81435454.0,Grenade,2
81435454.0,Rumour Has It,2
82394612.0,Careful,2
82394612.0,Last Kiss,2
82394612.0,Yellow,2
82712280.0,Hey Now,2
82733451.0,Practice,2
82917923.0,Sinais de fogo,2
83092855.0,Menemukanmu,2
83578673.0,Aku yang tersakiti,3
83578673.0,Chemistry,3
83578673.0,Konservatif,2
83578673.0,Lucky Man,4
83578673.0,Marry You,2
83578673.0,Menemukanmu,2
83578673.0,Pergi saja,3
83578673.0,Teruskanlah,2
83758302.0,Swear it Again,2
83758302.0,You Suck At Love,2
83978515.0,Don't You Remember,2
84725546.0,Chasing The Sun,2
84725546.0,Glad You Came,2
84753020.0,Basket Case,2
84911038.0,Need You Now,2
84964110.0,Beautiful Target,2
85012737.0,Mistletoe,2
85368385.0,So Much Love,3
85368385.0,Sundown,2
85585351.0,Pudar,3
85590369.0,Sorry for Party Rocking,2
85895351.0,Blown Away,2
85951291.0,Where the Lines Overlap,2
86081879.0,Someone Like You,2
86233358.0,Turn It Around,2
86294299.0,Na sua estante,2
86404537.0,Somebody That I Used to Know,2
87870900.0,Llove,2
87918325.0,I'm with you,2
87978656.0,With Arms Wide Open,2
88129212.0,The One That Got Away,2
88270034.0,True Romance,2
88346545.0,Turn You On,2
88645811.0,Return to Innocence,2
88952186.0,One More Time,3
89122046.0,Han Solo,3
89159406.0,Aku yang tersakiti,2
89223543.0,Shot for Me,2
89382454.0,Charlie Brown,2
89382454.0,Jamming,2
90080664.0,What Happens at the Party,3
90496135.0,All Aboard,2
90496135.0,Soberbio,2
90577454.0,Jumping Jack Flash,2
90654592.0,Lotus Flower Bomb,2
90654592.0,No Lie,2
90654592.0,When I'm Gone,2
90733457.0,Birthday Cake,2
90809256.0,2,2
91066539.0,Enchanted,2
91120662.0,Berhenti Berharap,2
91203161.0,Pumped Up Kicks,2
91203161.0,We Weren't Born to Follow,2
91264655.0,The Morning,2
91295270.0,Bed of Roses,2
91531916.0,Twilight,3
91880561.0,Stricken,2
92152449.0,Karma,2
92235951.0,Laid,2
92235951.0,These Days,2
92324314.0,Intergalactic,2
92479989.0,Penantian,2
93039672.0,Dreamer,2
93305200.0,How to Love,2
93667573.0,French Disko,2
93769355.0,A Thousand Years,2
93769355.0,Better That We Break,2
93769355.0,Have a Nice Day,2
93769355.0,Jomblo,2
93769355.0,Someone Like You,2
93769355.0,The Reason,2
93769355.0,Wish You Were Here,3
93916664.0,Mrs. Officer,3
93978793.0,Smoking Cigarettes,2
94015342.0,Tiffany Blews,2
94018924.0,The Show,2
94920044.0,Eh Eh,2
95321178.0,Snuff,2
96066486.0,Moves Like Jagger,3
96475572.0,Payphone,2
96787900.0,Bad Reputation,2
96787900.0,Bigger Stronger,2
96787900.0,Git Up,2
96787900.0,Moving to Mars,3
96787900.0,Rope,2
96787900.0,Swallowed in the Sea,2
96787900.0,The Pretender,3
96885675.0,Lara Hati,2
96910909.0,You da One,3
96989495.0,Time is Running Out,2
97162844.0,Best of You,2
97299760.0,I Won't Give Up,2
97314260.0,So Fly,2
97517924.0,Franklin,2
97911755.0,I'm Ready,2
98902061.0,What Makes You Beautiful,2
98977552.0,Succexy,2
99795524.0,Shot for Me,2
100852870.0,Baby I'm Yours,3
100852870.0,World Without Words,2
101026999.0,Love Song,2
101047907.0,Lose Yourself,2
101569926.0,Ithyphallic,2
101958075.0,Here for You,2
102345308.0,Sentimento,2
102454059.0,97 Bonnie and Clyde,2
102454059.0,Drug Ballad,2
102454059.0,Role Model,4
102754062.0,Dear God,2
102754062.0,Song 2,3
102766864.0,Ignorance,2
102778058.0,Every Teardrop is a Waterfall,2
102903808.0,Hey Mama,2
102924079.0,Toop Toop,2
102989291.0,Marry Me,2
103053286.0,Disco eterno,2
103217683.0,Skinny Love,2
103339328.0,De leven,3
103477593.0,Menangis Semalam,4
103893537.0,Turn Me On,2
103920991.0,Don't Wanna Go Home,2
103920991.0,Given Up,3
103920991.0,Good Feeling,2
103920991.0,New Divide,2
103920991.0,Titanium,2
103934749.0,Marry You,2
103945116.0,The Sadness Will Never End,2
104079822.0,What About Now,2
104155232.0,Summer Paradise,2
104279932.0,Together We Are One,2
104356464.0,It's Tricky,2
104394803.0,Lonely,3
104522342.0,Champagne Supernova,2
104580401.0,Drive,2
104625733.0,Use Somebody,2
104804040.0,Arise,2
105184668.0,Baby It's You,2
105863602.0,Born slippy,2
105875448.0,Y'all Want a Single,2
106333790.0,Prayer,2
106339096.0,Light Up the Sky,2
106465079.0,So Gone,2
106692129.0,What Makes You Beautiful,2
107004364.0,Shut Up,2
107520426.0,The Ride,2
107673610.0,What If,2
107913440.0,It Will Rain,2
108524545.0,Kesepian,2
108529271.0,If You Were My Baby,2
108653825.0,Marry Me,2
108653825.0,My Girl,2
108653825.0,Nothing but a Song,2
108653825.0,Snuff,2
108653825.0,Sulfur,2
108653825.0,Take This Life,2
108926477.0,Lullaby,2
109233577.0,It Will Rain,2
109622737.0,21 Guns,2
109622737.0,Always,2
109622737.0,Astronaut,2
109622737.0,Bleed,2
109622737.0,Broken,3
109622737.0,Bulletproof Heart,2
109622737.0,Cancer,2
109622737.0,Copper Down,2
109622737.0,Drunk,2
109622737.0,From the Inside,2
109622737.0,Give Me Love,5
109622737.0,Hero,2
109622737.0,I Don't Love You,2
109622737.0,Leave Out All the Rest,3
109622737.0,No Bravery,2
109622737.0,Only One,2
109622737.0,Rockstar,2
109622737.0,Save You,4
109622737.0,Shadow of the Day,2
109622737.0,Thank You,2
109622737.0,The Ghost of You,4
109622737.0,The Only Hope for Me Is You,2
109622737.0,These Days,2
109622737.0,This Song Saved My Life,2
109622737.0,Time to Say Goodbye,2
109622737.0,Tonight,4
109622737.0,Untitled,2
109622737.0,You Need Me,2
110373469.0,The Cure,2
110555787.0,Paradise,2
110638487.0,Someone Like You,4
110981423.0,Already Gone,2
111598793.0,Rock and roll,2
111598793.0,Stairway to Heaven,2
111760599.0,30 Days,2
111760599.0,You and I,2
111760599.0,You da One,2
111857801.0,A Thousand Years,2
111885948.0,Fukai Mori,2
112245514.0,A Thousand Years,2
112277629.0,Tudo Mudou,2
112470755.0,Lonely,2
112484962.0,Efeitos,3
112606520.0,Fade Away,2
112684158.0,Someone Like You,2
112710355.0,Where Have You Been,2
113282562.0,Drunk,2
113552005.0,Hot,2
114034875.0,Begitu Indah,2
114180311.0,My Sacrifice,2
114180311.0,One Last Breath,2
114327198.0,Kick Your Game,2
114490754.0,I'm a Thug,2
114645801.0,Don't Look Back in Anger,2
114645801.0,Drugs Don't Work,2
114645801.0,There There,2
115408738.0,Elle me dit,3
115408738.0,Grace Kelly,2
115408738.0,Playing God,2
115413617.0,Titanium,2
115697576.0,Rolling in the Deep,2
115844546.0,Somebody That I Used to Know,2
115877519.0,Bukan Cinta Biasa,4
116118266.0,Give Your Heart a Break,3
116146584.0,Relapse,2
116373079.0,Disenchanted,2
116373079.0,Help,3
116373079.0,Michelle,2
116373079.0,NO SCARED,2
116373079.0,Ticket to Ride,4
116373079.0,Walau Habis Terang,2
116545220.0,Mockingbird,2
116654040.0,Good Life,2
116687237.0,Where Have You Been,2
116809606.0,Set Fire to the Rain,2
116980739.0,Buscando el perdón,2
117225100.0,Heavy Rotation,2
117837535.0,Paddling Out,2
117840843.0,Set Fire to the Rain,2
118084311.0,The One That Got Away,2
118115795.0,What I've Done,2
118186711.0,Hypnotize,2
118201340.0,Glad You Came,2
118715079.0,Enjoy the Silence,2
118840122.0,Bliss,2
118840122.0,Green Day,2
118840122.0,Holiday,2
118840122.0,Pressure,2
118840122.0,Underdog,2
118840122.0,Vertigo,2
119028568.0,Payphone,2
119547091.0,Stupid Boy,2
119772904.0,Give It 2 Me,2
120202041.0,Rocket,2
120610817.0,He Won't Go,2
120614790.0,Time to Pretend,2
120669143.0,Someone Like You,2
120669143.0,Viva Forever,2
120678432.0,From the Inside,2
120678432.0,Still,2
120821235.0,Friday I'm in Love,2
120972974.0,Born for This,2
120972974.0,I Wanna Hear Another Fast Song,2
120996093.0,Mesin Penenun Hujan,3
121242998.0,Levels,2
121319944.0,Sweet Home Alabama,2
121591547.0,I Tried,2
121591547.0,When I Get Free,3
121609490.0,Please Don't Go,2
121625959.0,What's Your Fantasy,2
121640269.0,Jet Lag,2
121933654.0,Damn It Feels Good to Be a Gangster,2
122135035.0,Practice,2
122379451.0,Slow Dancing in a Burning Room,4
122467374.0,No Hands,2
122638951.0,Touch,2
122854596.0,Ready to Lose You,2
122930658.0,Open Your Eyes,2
122983925.0,Bring Me to Life,2
123118906.0,Penakut,2
123206367.0,Marry the Night,2
123256272.0,Crash,2
123287650.0,All Nightmare long,2
123287650.0,Duality,2
123287650.0,Stricken,2
123352172.0,The Motto,2
123490747.0,Numb,2
123490747.0,Pony,2
123582465.0,Call Me Maybe,2
123811400.0,Peacock,2
123866805.0,When It's Time,2
123975966.0,Holiday,2
123975966.0,Still Loving You,2
123993658.0,Pumped Up Kicks,3
124343838.0,Happy,2
124581654.0,Within My Heart,2
125213783.0,N,3
125259457.0,It Must Have been Love,2
125259457.0,Listen to Your Heart,2
125415497.0,Because of You,2
125895011.0,Supermassive Black Hole,2
126016215.0,With Ur Love,2
126439729.0,Heart of Glass,2
126665129.0,Eton Rifles,2
126795202.0,Mirror,2
126865019.0,Cemburu,2
126971443.0,My Last,2
127133019.0,Love the Way You Lie,2
127133019.0,Terukir di Bintang,2
127409226.0,Peacock,3
127671827.0,Hello,2
127671827.0,Titanium,6
127883172.0,Rumour Has It,2
127911378.0,Lunar,2
128250426.0,Bad Things,2
128250426.0,Let Me Go,2
128254754.0,Crew Love,2
128254754.0,No Church in the Wild,3
128583793.0,Heart Attack,2
128889491.0,Born to Die,2
129049654.0,Ain't No Other Man,2
129732978.0,Lacrymosa,2
130531104.0,Hanging on the Telephone,2
130834767.0,My Love,2
131544907.0,Talking to the Moon,2
132060427.0,Nothing,2
132136528.0,Permanent,2
132144474.0,Titanium,2
132250734.0,I Gotta Feeling,3
132482584.0,Akka,3
132482584.0,Fireflies,2
132482584.0,I'm a Believer,2
132482584.0,Moves Like Jagger,2
132482584.0,Quest for Roar,2
132482584.0,Wicked Game,2
132813746.0,Uno,2
132889108.0,A-Cha,2
132947303.0,Take a Chance on Me,2
133481854.0,Hangover,2
133481854.0,Truth or Dare,2
133550105.0,Luka Lama,2
133816655.0,Hero,2
134239320.0,Scar Tissue,2
134418947.0,Comatose,2
134926949.0,Me Namora,2
135004617.0,Someone Like You,2
135279277.0,Mind Heist,3
135279277.0,Spit it out,2
135279277.0,Stellar,2
135456321.0,Aerodynamic,2
135740640.0,Pada Satu Cinta,2
135995083.0,Invisible,2
136393905.0,Sex Ain't Better Than Love,2
136454224.0,Rolling in the Deep,2
136819311.0,Boca de lata,2
137579633.0,A Thousand Miles,2
137602303.0,Dibalas Dengan Dusta,2
137948785.0,A Thousand Years,2
138074237.0,Sex Ain't Better Than Love,2
138372927.0,Fearless,2
138549463.0,Lying From You,2
138549463.0,Sleeper,2
138549463.0,THE CAPE OF STORMS,2
138592572.0,Live My Life,3
139130800.0,At Your Best,2
139433208.0,Top Secret,2
140048291.0,Need You Now,2
140451839.0,Say You Like Me,2
140793273.0,Bangarang,2
140895087.0,So Help Me God,2
140991868.0,A Change Is Gonna Come,2
141009651.0,Paradise,2
141119660.0,Warzone,2
141474798.0,I Can't,2
141752508.0,Superman,2
142399321.0,Why Not,2
142843689.0,Circle the Drain,3
142843689.0,I'm Still Breathing,2
142843689.0,Lost,2
142843689.0,Not Like the Movies,2
142843689.0,Part of Me,3
142843689.0,Ur So Gay,2
143238314.0,Sky High,2
143677024.0,Someday,2
143960626.0,Lagu Kesepian,2
144193738.0,National Anthem,2
144591906.0,PA Nights,2
144927565.0,Strobe,2
144930540.0,Secrets,2
144930540.0,Snuff,2
145294779.0,Amazing,2
145898149.0,Rocky,2
146262275.0,Signs in Life,2
146352508.0,Super Bass,3
146664420.0,Superman,2
147257351.0,Drop the Other,2
147344638.0,No One Like You,2
147344638.0,Ojos de miel,2
147560878.0,Something More Than Ink,2
147606305.0,Dear God,2
147606305.0,Don't Go,2
147606305.0,Even Flow,3
147606305.0,Nada a declarar,2
147606305.0,Smells Like Teen Spirit,3
147606305.0,Something in the Way,3
147606305.0,The Man Who Sold the World,2
147714035.0,Monster,2
147714035.0,Stupid Hoe,2
148421454.0,She Doesn't Mind,2
148909541.0,You're a God,2
149011091.0,Bukan dia tapi aku,2
149543493.0,Desire,2
149619735.0,Little Girl Blue,2
149736698.0,Houdini,2
149799944.0,Payphone,2
150289399.0,Set Fire to the Rain,2
150325005.0,I Want It That Way,2
150712604.0,De joelhos,2
150869561.0,Boyfriend,3
150959834.0,Heavy Rotation,2
151203315.0,A Primeira Namorada,2
151607967.0,Paradise,2
151676338.0,Paradise,4
152141384.0,Lonely,2
152326628.0,5 O'Clock,2
152512477.0,Someone Like You,2
152549062.0,Skeleton,2
153590369.0,Take Care,2
153637351.0,Time Turned Fragile,2
153820340.0,Again,2
153820340.0,Fix You,2
153820340.0,It Will Rain,2
153820340.0,Who Is,2
153933476.0,Sulfur,2
154373692.0,I Will Be,2
155175871.0,First of the Year,2
155267479.0,Blood Brothers,2
155458204.0,I Will Always Love You,2
155458204.0,Undisclosed Desires,3
155865124.0,Love on Top,2
155957328.0,Mistletoe,2
156390644.0,Born to Be Somebody,2
156484545.0,Bat Country,2
156593943.0,Waiting Outside the Lines,2
156871379.0,Smile,2
156934864.0,Every Teardrop is a Waterfall,2
156934864.0,International Love,3
156934864.0,Moment 4 Life,2
156934864.0,Sign,2
156934864.0,Skyscraper,2
156934864.0,The Lazy Song,2
156934864.0,What's My Name,2
157753941.0,No Bullshit,3
157796962.0,Without You,2
158180211.0,buen soldado,2
158228564.0,Girls Like You,2
159126250.0,Up Against the Wall,2
159380886.0,25 to Life,2
159380886.0,Dance With the Devil,2
159414946.0,She Will,2
159534138.0,Tonight,2
159695059.0,Aku yang tersakiti,3
159928049.0,Cult of the Dead,2
159928049.0,Walk With Me in Hell,2
160444087.0,Marry You,2
160874621.0,4 Minutes,4
160874621.0,A Night Like This,6
160874621.0,A Thousand Miles,2
160874621.0,Ai se eu te Pego,10
160874621.0,Alejandro,10
160874621.0,All the Lovers,4
160874621.0,All the Right Moves,10
160874621.0,Alles neu,8
160874621.0,Alors on danse,10
160874621.0,Another Day in Paradise,7
160874621.0,Anti Hero,10
160874621.0,Apologize,10
160874621.0,Arms,2
160874621.0,Ayo technology,7
160874621.0,Bad Romance,10
160874621.0,Balada,7
160874621.0,Barbra Streisand,6
160874621.0,Be.Angeled,2
160874621.0,Beat It,9
160874621.0,Beautiful Day,10
160874621.0,Beautiful Monster,6
160874621.0,Beggin,5
160874621.0,Behind Blue Eyes,3
160874621.0,Better Than I Know Myself,2
160874621.0,Better in Time,5
160874621.0,Big city life,10
160874621.0,Big girls don't cry,7
160874621.0,Big in Japan,3
160874621.0,Billie Jean,7
160874621.0,Bitch,3
160874621.0,Bitte hör nicht auf zu träumen,8
160874621.0,Black Velvet,2
160874621.0,Black or White,9
160874621.0,Bleeding Love,10
160874621.0,Blueprint,9
160874621.0,Born This Way,2
160874621.0,Boyfriend,2
160874621.0,Break Your Heart,10
160874621.0,Breaking the Habit,3
160874621.0,Breathing,10
160874621.0,Bring Me to Life,10
160874621.0,Broken Strings,5
160874621.0,Bulletproof,10
160874621.0,Burn It Down,9
160874621.0,California Gurls,10
160874621.0,Californication,2
160874621.0,Call Me Maybe,10
160874621.0,Call My Name,7
160874621.0,Call on Me,5
160874621.0,Called Out in the Dark,10
160874621.0,Can't Stand the Silence,10
160874621.0,Catch,10
160874621.0,Charlie Brown,2
160874621.0,Christmas Time,2
160874621.0,Christmas in My Heart,4
160874621.0,Club Can't Handle Me,10
160874621.0,Club Rocker,2
160874621.0,Colour Me In,9
160874621.0,Coming Home,10
160874621.0,Commander,3
160874621.0,Conga,10
160874621.0,Cool,3
160874621.0,Cooler Than Me,8
160874621.0,Count on Me,4
160874621.0,Dance Again,10
160874621.0,Dance with Somebody,10
160874621.0,Dancing in the Dark,2
160874621.0,Dancing with tears in my eyes,10
160874621.0,Danza kuduro,6
160874621.0,Das Beste,4
160874621.0,Dein Lied,4
160874621.0,Desenchantee,3
160874621.0,Dieser Weg,9
160874621.0,Dirty Dancer,3
160874621.0,Disconnected,8
160874621.0,Disturbia,10
160874621.0,Do You Like What You See,9
160874621.0,Domino,10
160874621.0,Don't Gimme That,10
160874621.0,Don't Speak,6
160874621.0,Don't Stop the Music,3
160874621.0,Don't Tell Me That It's Over,3
160874621.0,Don't Wake Me Up,9
160874621.0,Drive By,10
160874621.0,Driving home for Christmas,3
160874621.0,Dynamite,10
160874621.0,Echt,10
160874621.0,Ein Kompliment,9
160874621.0,Elektrisches Gefühl,3
160874621.0,Empire state of mind,10
160874621.0,Endless Summer,10
160874621.0,Enjoy the Silence,10
160874621.0,Euphoria,10
160874621.0,Evacuate the Dancefloor,3
160874621.0,Every Breath You Take,8
160874621.0,Everything I Do,10
160874621.0,Fairytale Gone Bad,10
160874621.0,Family affair,3
160874621.0,Fields of Gold,10
160874621.0,Fight for This Love,4
160874621.0,Find You're Here,10
160874621.0,Firework,10
160874621.0,For You,10
160874621.0,Forever,8
160874621.0,Forever Young,10
160874621.0,Foundations,10
160874621.0,Freaky Like Me,10
160874621.0,Friends,10
160874621.0,Gambling Man,10
160874621.0,Geboren um zu leben,7
160874621.0,Geronimo,10
160874621.0,Gewinner,9
160874621.0,Girl Gone Wild,3
160874621.0,Girls Beautiful,6
160874621.0,Girls Just Want to Have Fun,3
160874621.0,Give me everything,10
160874621.0,Gives You Hell,3
160874621.0,Glow,10
160874621.0,Good Life,6
160874621.0,Got 2 Luv U,2
160874621.0,Grenade,10
160874621.0,Gypsy,9
160874621.0,Halt dich an mir fest,8
160874621.0,Hamma,6
160874621.0,Hangover,10
160874621.0,Haus am See,7
160874621.0,Heart Skips a Beat,10
160874621.0,Heavy Cross,10
160874621.0,Hedonism,2
160874621.0,Helele,10
160874621.0,Hello,10
160874621.0,Higher,10
160874621.0,Himmel auf,10
160874621.0,Hold My Hand,3
160874621.0,Hollywood Hills,10
160874621.0,Hot n Cold,10
160874621.0,How Do You Do,2
160874621.0,How You Remind Me,10
160874621.0,Human,10
160874621.0,Hungry Eyes,5
160874621.0,I Die For You Today,5
160874621.0,I Do,5
160874621.0,I Don't Dance,10
160874621.0,I Follow Rivers,10
160874621.0,I Gotta Feeling,10
160874621.0,I Kissed a Girl,10
160874621.0,I Like,10
160874621.0,I Like It,10
160874621.0,I Love You Always Forever,9
160874621.0,I Wanna Dance With Somebody,10
160874621.0,I Won't Give Up,8
160874621.0,I can see clearly now,9
160874621.0,I need a Dollar,10
160874621.0,I promised myself,10
160874621.0,I'll Be Missing You,8
160874621.0,Ich bereue nichts,9
160874621.0,Ich bin ich,10
160874621.0,Ich kenne nichts,7
160874621.0,If We Ever Meet Again,3
160874621.0,In My Head,2
160874621.0,In Your Arms,6
160874621.0,In the Air Tonight,9
160874621.0,Infinity 2008,10
160874621.0,International Love,3
160874621.0,Irgendwas bleibt,6
160874621.0,Ironic,6
160874621.0,It Girl,2
160874621.0,It Must Have been Love,10
160874621.0,It's December,2
160874621.0,Jar of Hearts,10
160874621.0,Jojo,2
160874621.0,Judas,6
160874621.0,Just Can't Get Enough,10
160874621.0,Just Dance,9
160874621.0,Just Hold Me,10
160874621.0,Just the Way You Are,10
160874621.0,Killing Me Softly,2
160874621.0,King of my castle,9
160874621.0,Kiss Me,7
160874621.0,L'Amour Toujours,10
160874621.0,La isla bonita,5
160874621.0,La tortura,10
160874621.0,Lady,2
160874621.0,Lass mich nie mehr los,2
160874621.0,Last Friday Night,4
160874621.0,Lego House,6
160874621.0,Levels,10
160874621.0,Lied von den Vergessenen,10
160874621.0,Like a Prayer,10
160874621.0,Little Talks,10
160874621.0,Lonely,10
160874621.0,Love is a shield,3
160874621.0,Loving You Is Killing Me,10
160874621.0,Lullaby,10
160874621.0,Ma Cherie,10
160874621.0,Man in the Mirror,9
160874621.0,Maneater,3
160874621.0,Manic Monday,9
160874621.0,Marchin On,6
160874621.0,Marry You,10
160874621.0,Marry the Night,10
160874621.0,Meet me halfway,10
160874621.0,Memories,10
160874621.0,Men in Black,10
160874621.0,Mirrors,8
160874621.0,Mistletoe,6
160874621.0,Monsta,2
160874621.0,Moves Like Jagger,10
160874621.0,Mr. Know It All,10
160874621.0,Mr. Saxobeat,10
160874621.0,My Immortal,10
160874621.0,Nah Neh Nah,10
160874621.0,Narcotic,8
160874621.0,Need You Now,5
160874621.0,New Age,10
160874621.0,New Divide,5
160874621.0,Next to Me,10
160874621.0,No Air,2
160874621.0,No One,5
160874621.0,Not Fair,10
160874621.0,Nur in meinem Kopf,10
160874621.0,Nur noch kurz die Welt retten,8
160874621.0,On the Floor,3
160874621.0,Papa Don't Preach,2
160874621.0,Paparazzi,10
160874621.0,Paradise,7
160874621.0,Part of Me,10
160874621.0,Payphone,3
160874621.0,Perfect World,10
160874621.0,Perfekte Welle,10
160874621.0,Poker Face,10
160874621.0,Pon de Replay,10
160874621.0,Precious,10
160874621.0,Pumped Up Kicks,10
160874621.0,Pyromania,2
160874621.0,Regen und Meer,10
160874621.0,Rehab,10
160874621.0,Release Me,4
160874621.0,Replay,10
160874621.0,Right Beside You,10
160874621.0,Right Round,9
160874621.0,Rolling in the Deep,10
160874621.0,Run,10
160874621.0,Russian Roulette,7
160874621.0,Say It Right,10
160874621.0,Schwarz zu blau,7
160874621.0,Scream,8
160874621.0,Secrets,6
160874621.0,Set Fire to the Rain,10
160874621.0,Sex on Fire,10
160874621.0,Sexy Chick,10
160874621.0,Shake It,4
160874621.0,She Doesn't Mind,10
160874621.0,She Said,10
160874621.0,She's Like the Wind,8
160874621.0,Shut up,10
160874621.0,Sick and Tired,5
160874621.0,Sleeping in my car,3
160874621.0,Slow it Down,2
160874621.0,Smooth Criminal,8
160874621.0,So wie du warst,10
160874621.0,Somebody Help Me,10
160874621.0,Somebody That I Used to Know,10
160874621.0,Somebody's Watching Me,10
160874621.0,Someone Like You,10
160874621.0,Something in the Water,6
160874621.0,Soulmate,10
160874621.0,Sounds Like a Melody,2
160874621.0,Spending My Time,10
160874621.0,Spinner,2
160874621.0,Stadt,2
160874621.0,Stadtaffe,7
160874621.0,Standing Still,10
160874621.0,Stay,10
160874621.0,Stay the Night,10
160874621.0,Stereo Love,10
160874621.0,Still,7
160874621.0,Streets of Philadelphia,4
160874621.0,Stronger,5
160874621.0,Summer Dreaming,8
160874621.0,Summer Paradise,4
160874621.0,Summer of Love,10
160874621.0,Summertime Sadness,6
160874621.0,Sun Is Up,10
160874621.0,Sunchyme,9
160874621.0,Supergirl,10
160874621.0,Sweat,8
160874621.0,Sweet About Me,10
160874621.0,Sweet Dreams,3
160874621.0,Sweet Harmony,2
160874621.0,Tage wie diese,9
160874621.0,Talk,10
160874621.0,Teenage Dream,6
160874621.0,Telephone,9
160874621.0,Tell It to My Heart,8
160874621.0,The A Team,4
160874621.0,The Bad Touch,10
160874621.0,The Colour of Snow,10
160874621.0,The Edge of Glory,10
160874621.0,The Fear,10
160874621.0,The Fire,10
160874621.0,The Hardest Part,3
160874621.0,The One That Got Away,10
160874621.0,The Reason,9
160874621.0,The Time,2
160874621.0,The Unforgiven,6
160874621.0,The Way I Like It,7
160874621.0,The Way You Make Me Feel,7
160874621.0,The best,9
160874621.0,There She Goes,10
160874621.0,This Is the Life,2
160874621.0,Time to Wander,5
160874621.0,Titanium,10
160874621.0,Too Young,10
160874621.0,Torn,10
160874621.0,Trick Me,10
160874621.0,Troublemaker,10
160874621.0,Try,4
160874621.0,Turn Me On,10
160874621.0,Turn This Club Around,10
160874621.0,Umbrella,10
160874621.0,Unfaithful,10
160874621.0,Use Somebody,10
160874621.0,Valerie,10
160874621.0,Video Games,10
160874621.0,Waka Waka,10
160874621.0,Walking on Sunshine,10
160874621.0,Way Back Home,10
160874621.0,We Are Young,10
160874621.0,We Are the People,10
160874621.0,We Found Love,10
160874621.0,We No Speak Americano,10
160874621.0,Welcome to St. Tropez,10
160874621.0,Wenn Worte meine Sprache wären,10
160874621.0,What I've Done,10
160874621.0,What Makes You Beautiful,3
160874621.0,When We Stand Together,10
160874621.0,When love takes over,10
160874621.0,Where Have You Been,6
160874621.0,Wherever You Will Go,10
160874621.0,Whistle,2
160874621.0,White Flag,10
160874621.0,Whole Again,2
160874621.0,Why Does My Heart Feel So Bad,10
160874621.0,Wide Awake,6
160874621.0,Will You Be There,10
160874621.0,Willkommen,8
160874621.0,Winter,5
160874621.0,Winter Wonderland,2
160874621.0,Wir leben den Moment,6
160874621.0,Wir sind am Leben,10
160874621.0,Wishing You Well,9
160874621.0,With or Without You,4
160874621.0,Without You,5
160874621.0,Wonderful Dream,3
160874621.0,Wonderful Life,10
160874621.0,Wovon sollen wir träumen,10
160874621.0,Wunder,2
160874621.0,Yeah 3X,10
160874621.0,You Can't Hurry Love,10
160874621.0,You Gotta Be,10
160874621.0,You Know I'm No Good,10
160874621.0,You and I,4
160874621.0,You and Me,7
160874621.0,You da One,7
160874621.0,You don't know,10
160874621.0,Zeig mir wie du tanzt,10
160874621.0,Zerrissen,8
161095772.0,Homem na Estrada,2
161095772.0,Where'd You Go,2
161098814.0,You and Me,2
161182105.0,Hands Up,4
161262801.0,1000 und 1 Nacht,4
161262801.0,2 Herzen,10
161262801.0,2 von Millionen von Sternen,2
161262801.0,20.000 Meilen,3
161262801.0,36 Grad,10
161262801.0,99 Luftballons,10
161262801.0,A Night Like This,10
161262801.0,A Year Without Rain,2
161262801.0,Adieu,7
161262801.0,Ai se eu te Pego,10
161262801.0,All This Time,3
161262801.0,Alle Kinder dieser Welt,2
161262801.0,Alleinesein,2
161262801.0,Alles,2
161262801.0,Alles Im Leben Hat Seine Zeit,10
161262801.0,Alles an dir,5
161262801.0,Alles auf Null,8
161262801.0,Alles nur geklaut,9
161262801.0,Alles rot,10
161262801.0,Alles was ich bin,10
161262801.0,Alt Wie Ein Stein,8
161262801.0,Am Ende denk ich immer nur an dich,3
161262801.0,Anti Hero,10
161262801.0,Aram sam sam,4
161262801.0,Arms,4
161262801.0,Around the World,3
